group,trial,projection_seed,label,text,entity_type,entity,first_checkpoint,last_checkpoint,appearances,possible_stages_from_birth,survival_fraction,longest_consecutive_stages,survived_to_final,continuous_to_final,category
異なる射影,4,20264840,無関係文,犬は公園を走っている,node,254,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,edge,"[143, 545]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,edge,"[320, 364]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,edge,"[201, 572]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,edge,"[74, 113]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,edge,"[141, 374]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,edge,"[218, 496]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,edge,"[136, 521]",50,50,1,1,1.0,1,1,1,定着した成長経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,edge,"[330, 423]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,edge,"[496, 516]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,edge,"[167, 478]",50,50,1,1,1.0,1,1,1,定着した成長経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,edge,"[467, 477]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,edge,"[374, 560]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,edge,"[143, 349]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,edge,"[78, 467]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,edge,"[113, 379]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,edge,"[218, 364]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,edge,"[405, 587]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,edge,"[478, 516]",20,50,2,2,1.0,2,1,1,定着した成長経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,edge,"[477, 587]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,edge,"[201, 235]",0,10,4,6,0.66666667,4,0,0,一時経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,edge,"[405, 489]",10,50,3,3,1.0,3,1,1,定着した成長経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,edge,"[136, 489]",20,50,2,2,1.0,2,1,1,定着した成長経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,edge,"[131, 343]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,edge,"[241, 572]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,edge,"[330, 366]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,edge,"[254, 343]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,node,2,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,node,22,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,node,544,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,node,545,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,node,36,10,50,3,3,1.0,3,1,1,定着した成長経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,node,293,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,node,551,5,50,4,4,1.0,4,1,1,定着した成長経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,node,556,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,node,301,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,node,568,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,node,569,20,50,2,2,1.0,2,1,1,定着した成長経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,node,66,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,node,587,5,50,4,4,1.0,4,1,1,定着した成長経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,node,78,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,node,341,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,node,349,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,node,100,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,node,101,50,50,1,1,1.0,1,1,1,定着した成長経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,node,114,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,node,375,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,node,119,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,node,377,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,node,379,20,50,2,2,1.0,2,1,1,定着した成長経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,node,382,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,node,393,20,50,2,2,1.0,2,1,1,定着した成長経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,node,396,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,node,405,50,50,1,1,1.0,1,1,1,定着した成長経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,node,150,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,node,160,1,50,5,5,1.0,5,1,1,定着した成長経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,node,419,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,node,169,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,node,182,50,50,1,1,1.0,1,1,1,定着した成長経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,node,184,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,node,198,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,node,200,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,node,467,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,node,219,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,node,477,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,node,225,20,50,2,2,1.0,2,1,1,定着した成長経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,node,485,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,node,233,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,node,490,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,node,236,50,50,1,1,1.0,1,1,1,定着した成長経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,node,505,10,50,3,3,1.0,3,1,1,定着した成長経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,edge,"[36, 349]",10,50,3,3,1.0,3,1,1,定着した成長経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,edge,"[22, 66]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,edge,"[169, 393]",20,50,2,2,1.0,2,1,1,定着した成長経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,edge,"[22, 377]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,edge,"[419, 568]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,edge,"[467, 477]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,edge,"[169, 545]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,edge,"[101, 551]",50,50,1,1,1.0,1,1,1,定着した成長経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,edge,"[301, 396]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,edge,"[78, 467]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,edge,"[182, 393]",50,50,1,1,1.0,1,1,1,定着した成長経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,edge,"[200, 505]",10,50,3,3,1.0,3,1,1,定着した成長経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,edge,"[160, 225]",20,50,2,2,1.0,2,1,1,定着した成長経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,edge,"[375, 485]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,edge,"[119, 556]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,edge,"[405, 587]",50,50,1,1,1.0,1,1,1,定着した成長経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,edge,"[160, 490]",1,50,5,5,1.0,5,1,1,定着した成長経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,edge,"[477, 587]",5,50,4,4,1.0,4,1,1,定着した成長経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,edge,"[349, 545]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,edge,"[396, 544]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,edge,"[233, 236]",50,50,1,1,1.0,1,1,1,定着した成長経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,edge,"[150, 293]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,edge,"[341, 556]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,edge,"[2, 556]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,edge,"[2, 379]",20,50,2,2,1.0,2,1,1,定着した成長経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,edge,"[200, 382]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,edge,"[184, 490]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,edge,"[114, 150]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,edge,"[78, 551]",5,50,4,4,1.0,4,1,1,定着した成長経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,edge,"[301, 544]",20,50,2,2,1.0,2,1,1,定着した成長経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,edge,"[184, 569]",20,50,2,2,1.0,2,1,1,定着した成長経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,edge,"[301, 382]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,edge,"[114, 293]",10,50,3,3,1.0,3,1,1,定着した成長経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,edge,"[119, 341]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,edge,"[485, 490]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,edge,"[233, 375]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,学習文,今日は晴れて気持ちいい,edge,"[219, 568]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,類似文,今日の天気は最高だ,node,0,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,類似文,今日の天気は最高だ,node,2,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,類似文,今日の天気は最高だ,node,393,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,類似文,今日の天気は最高だ,node,396,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,類似文,今日の天気は最高だ,node,150,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,類似文,今日の天気は最高だ,node,285,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,類似文,今日の天気は最高だ,node,160,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,類似文,今日の天気は最高だ,node,544,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,類似文,今日の天気は最高だ,node,290,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,類似文,今日の天気は最高だ,node,293,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,類似文,今日の天気は最高だ,node,423,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,類似文,今日の天気は最高だ,node,169,50,50,1,1,1.0,1,1,1,定着した成長経路
異なる射影,5,20265849,類似文,今日の天気は最高だ,node,556,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,類似文,今日の天気は最高だ,node,301,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,類似文,今日の天気は最高だ,node,182,50,50,1,1,1.0,1,1,1,定着した成長経路
異なる射影,5,20265849,類似文,今日の天気は最高だ,node,184,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,類似文,今日の天気は最高だ,node,569,20,50,2,2,1.0,2,1,1,定着した成長経路
異なる射影,5,20265849,類似文,今日の天気は最高だ,node,200,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,類似文,今日の天気は最高だ,node,584,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,類似文,今日の天気は最高だ,node,74,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,類似文,今日の天気は最高だ,node,330,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,類似文,今日の天気は最高だ,node,341,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,類似文,今日の天気は最高だ,node,375,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,類似文,今日の天気は最高だ,node,248,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,類似文,今日の天気は最高だ,node,225,20,50,2,2,1.0,2,1,1,定着した成長経路
異なる射影,5,20265849,類似文,今日の天気は最高だ,node,485,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,類似文,今日の天気は最高だ,node,233,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,類似文,今日の天気は最高だ,node,490,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,類似文,今日の天気は最高だ,node,236,50,50,1,1,1.0,1,1,1,定着した成長経路
異なる射影,5,20265849,類似文,今日の天気は最高だ,node,366,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,類似文,今日の天気は最高だ,node,113,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,類似文,今日の天気は最高だ,node,114,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,類似文,今日の天気は最高だ,node,119,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,類似文,今日の天気は最高だ,node,120,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,類似文,今日の天気は最高だ,node,505,10,50,3,3,1.0,3,1,1,定着した成長経路
異なる射影,5,20265849,類似文,今日の天気は最高だ,node,379,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,類似文,今日の天気は最高だ,node,382,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,類似文,今日の天気は最高だ,edge,"[120, 248]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,5,20265849,類似文,今日の天気は最高だ,edge,"[169, 393]",50,50,1,1,1.0,1,1,1,定着した成長経路
